stock_id,signal_date,status,cancel_reason,entry_date,exit_date,exit_trigger_date
6196,20240216,entered,,20240219,20240220,20240219
6196,20251219,entered,,20251222,20251230,20251229
6196,20260410,entered,,20260413,20260422,20260422
6196,20260508,entered,,20260511,20260518,20260515
6197,20260312,entered,,20260313,20260324,20260323
6202,20260522,entered,,20260525,20260601,20260529
6203,20230727,entered,,20230728,20230801,20230731
6206,20250221,entered,,20250224,20250227,20250226
6206,20250611,entered,,20250612,20250616,20250613
6207,20240401,entered,,20240402,20240411,20240410
6207,20260422,entered,,20260423,20260424,20260423
6209,20250814,entered,,20250815,20250826,20250826
6209,20250815,skipped,Existing Position,,,
6209,20250818,skipped,Existing Position,,,
6209,20250825,skipped,Existing Position,,,
6209,20250922,entered,,20250923,20250924,20250923
6209,20251031,entered,,20251103,20251112,20251112
6209,20260421,entered,,20260422,20260424,20260423
6209,20260507,entered,,20260508,20260511,20260508
6213,20221111,entered,,20221114,20221122,20221121
6213,20240205,entered,,20240215,20240220,20240219
6213,20240216,skipped,Existing Position,,,
6213,20241023,entered,,20241024,20241101,20241030
6213,20241226,entered,,20241227,20250106,20250103
6213,20250508,entered,,20250509,20250520,20250520
6213,20250509,skipped,Existing Position,,,
6213,20250514,skipped,Existing Position,,,
6213,20250520,entered,,20250521,20250529,20250528
6213,20250521,skipped,Existing Position,,,
6213,20250725,entered,,20250728,20250804,20250801
6213,20250819,cancelled,Below Signal Low,,,
6213,20260105,entered,,20260106,20260108,20260107
6213,20260122,entered,,20260123,20260127,20260126
6214,20260817,entered,,20260818,20260827,20260827
6215,20240515,entered,,20240516,20240527,20240527
6215,20240705,entered,,20240708,20240709,20240708
6215,20241224,entered,,20241225,20241230,20241227
6215,20250207,entered,,20250210,20250217,20250214
6215,20260512,entered,,20260513,20260515,20260514
6215,20260522,entered,,20260525,20260529,20260528
6217,20220112,entered,,20220113,20220114,20220113
6217,20220325,entered,,20220328,20220408,20220407
6217,20220607,entered,,20220608,20220615,20220614
6217,20240704,entered,,20240705,20240709,20240708
6220,20220818,entered,,20220819,20220823,20220822
6223,20221121,entered,,20221122,20221201,20221201
6223,20221125,skipped,Existing Position,,,
6223,20230208,entered,,20230209,20230210,20230209
6223,20230519,entered,,20230522,20230531,20230531
6223,20230523,skipped,Existing Position,,,
6223,20230525,skipped,Existing Position,,,
6223,20230526,skipped,Existing Position,,,
6223,20230714,entered,,20230717,20230724,20230721
6223,20231113,entered,,20231114,20231121,20231120
6223,20240410,entered,,20240411,20240417,20240416
6227,20250513,entered,,20250514,20250519,20250516
6231,20230307,entered,,20230308,20230313,20230310
6231,20231201,entered,,20231204,20231211,20231208
6235,20220531,entered,,20220601,20220607,20220606
6235,20221202,entered,,20221205,20221207,20221206
6235,20240305,entered,,20240306,20240315,20240315
6235,20251007,entered,,20251008,20251015,20251014
6237,20260522,entered,,20260525,20260528,20260527
6239,20231201,entered,,20231204,20231213,20231213
6239,20231208,skipped,Existing Position,,,
6239,20231213,entered,,20231214,20231225,20231225
6239,20231215,skipped,Existing Position,,,
6239,20240125,entered,,20240126,20240215,20240215
6239,20250606,entered,,20250609,20250618,20250618
6239,20250918,entered,,20250919,20250926,20250925
6239,20260102,entered,,20260105,20260114,20260114
6239,20260114,entered,,20260115,20260121,20260120
6239,20260506,entered,,20260507,20260508,20260507
6239,20260528,cancelled,Gap >5%,,,
6243,20231120,entered,,20231121,20231122,20231121
6244,20260525,entered,,20260526,20260602,20260601
6245,20220801,entered,,20220802,20220809,20220808
6245,20220802,skipped,Existing Position,,,
6245,20221121,entered,,20221122,20221201,20221201
6245,20230209,entered,,20230210,20230217,20230216
6245,20230303,entered,,20230306,20230313,20230310
6245,20250207,entered,,20250210,20250217,20250214
6257,20220608,entered,,20220609,20220616,20220615
6257,20231130,entered,,20231201,20231212,20231212
6257,20231201,skipped,Existing Position,,,
6257,20240222,entered,,20240223,20240304,20240301
6257,20240223,skipped,Existing Position,,,
6257,20240320,entered,,20240321,20240322,20240321
6257,20240516,entered,,20240517,20240524,20240523
6257,20250211,entered,,20250212,20250219,20250218
6257,20250219,entered,,20250220,20250227,20250226
6257,20251029,entered,,20251030,20251105,20251104
6257,20260113,entered,,20260114,20260123,20260123
6265,20260813,cancelled,Gap >5%,,,
6265,20260814,cancelled,Gap >5%,,,
6266,20230411,entered,,20230412,20230424,20230421
6266,20230619,cancelled,Below Signal Low,,,
6269,20240507,entered,,20240508,20240515,20240514
6269,20250710,entered,,20250711,20250715,20250714
6269,20250827,entered,,20250828,20250903,20250902
6269,20260828,cancelled,Missing T+1 Open,,,
6271,20231130,entered,,20231201,20231204,20231201
6271,20250918,entered,,20250919,20250926,20250925
6271,20251031,entered,,20251103,20251110,20251107
6271,20251103,skipped,Existing Position,,,
6271,20260409,entered,,20260410,20260421,20260421
6274,20230524,entered,,20230525,20230601,20230531
6274,20230714,entered,,20230717,20230719,20230718
6274,20240202,entered,,20240205,20240220,20240219
6274,20240223,entered,,20240226,20240229,20240227
6274,20240830,entered,,20240902,20240905,20240904
6274,20241211,entered,,20241212,20241219,20241218
6274,20250508,entered,,20250509,20250520,20250520
6274,20250509,skipped,Existing Position,,,
6274,20250528,entered,,20250529,20250610,20250610
6274,20250610,entered,,20250611,20250618,20250617
6274,20250710,entered,,20250711,20250718,20250717
6274,20251030,entered,,20251031,20251110,20251107
6274,20251031,skipped,Existing Position,,,
6275,20240527,entered,,20240528,20240604,20240603
6278,20220105,entered,,20220106,20220117,20220117
6278,20220110,skipped,Existing Position,,,
6278,20220810,entered,,20220811,20220822,20220822
6278,20230406,entered,,20230407,20230410,20230407
6278,20230411,entered,,20230412,20230419,20230418
6278,20240314,entered,,20240315,20240322,20240321
6278,20240430,entered,,20240502,20240513,20240513
6278,20240701,entered,,20240702,20240711,20240710
6278,20240703,skipped,Existing Position,,,
6278,20260814,entered,,20260817,20260826,20260826
6278,20260821,skipped,Existing Position,,,
6279,20230613,entered,,20230614,20230621,20230620
6282,20230201,entered,,20230202,20230209,20230208
6282,20230202,skipped,Existing Position,,,
6282,20230531,entered,,20230601,20230608,20230607
6282,20240216,entered,,20240219,20240222,20240221
6282,20240618,entered,,20240619,20240626,20240625
6282,20251009,cancelled,Below Signal Low,,,
6282,20251027,entered,,20251028,20251031,20251030
6282,20251028,skipped,Existing Position,,,
6282,20260113,entered,,20260114,20260119,20260116
6282,20260114,skipped,Existing Position,,,
6282,20260115,skipped,Existing Position,,,
6284,20240703,entered,,20240704,20240715,20240712
6284,20240828,entered,,20240829,20240903,20240902
6284,20260521,entered,,20260522,20260528,20260527
6284,20260526,skipped,Existing Position,,,
6285,20220804,entered,,20220805,20220816,20220816
6285,20220805,skipped,Existing Position,,,
6285,20220808,skipped,Existing Position,,,
6285,20221201,entered,,20221202,20221209,20221208
6285,20230327,entered,,20230328,20230411,20230411
6285,20230705,entered,,20230706,20230717,20230717
6285,20231103,entered,,20231106,20231113,20231110
6285,20231121,entered,,20231122,20231124,20231123
6285,20231211,entered,,20231212,20231220,20231219
6285,20231212,skipped,Existing Position,,,
6285,20240516,entered,,20240517,20240528,20240528
6285,20240529,entered,,20240530,20240603,20240531
6285,20241219,entered,,20241220,20241231,20241230
6285,20250826,entered,,20250827,20250902,20250901
6285,20251021,entered,,20251022,20251103,20251103
6285,20260129,entered,,20260130,20260203,20260202
6285,20260130,skipped,Existing Position,,,
6285,20260409,entered,,20260410,20260415,20260414
6288,20240223,entered,,20240226,20240308,20240307
6288,20240227,skipped,Existing Position,,,
6288,20240402,entered,,20240403,20240412,20240411
6290,20230216,entered,,20230217,20230302,20230302
6290,20230221,skipped,Existing Position,,,
6290,20240219,entered,,20240220,20240301,20240301
6290,20240220,skipped,Existing Position,,,
6290,20240221,skipped,Existing Position,,,
6290,20240412,entered,,20240415,20240417,20240416
6290,20240830,entered,,20240902,20240905,20240904
6290,20250506,entered,,20250507,20250516,20250516
6290,20250508,skipped,Existing Position,,,
6290,20250512,skipped,Existing Position,,,
6290,20250520,entered,,20250521,20250528,20250527
6290,20250814,entered,,20250815,20250821,20250820
6290,20250919,entered,,20250922,20250926,20250925
6290,20251001,entered,,20251002,20251015,20251015
6290,20251014,skipped,Existing Position,,,
6290,20260223,entered,,20260224,20260303,20260302
6290,20260226,skipped,Existing Position,,,
6290,20260421,entered,,20260422,20260428,20260427
6290,20260528,entered,,20260529,20260609,20260608
6411,20230217,entered,,20230220,20230301,20230224
6412,20260601,entered,,20260602,20260605,20260604
6414,20240328,entered,,20240329,20240408,20240403
6415,20231113,entered,,20231114,20231123,20231123
6415,20231229,entered,,20240102,20240103,20240102
6415,20240927,entered,,20240930,20241014,20241011
6415,20260422,entered,,20260423,20260430,20260429
6415,20260423,skipped,Existing Position,,,
6425,20240401,entered,,20240402,20240416,20240415
6438,20250206,entered,,20250207,20250211,20250210
6438,20250522,entered,,20250523,20250529,20250528
6438,20250814,entered,,20250815,20250821,20250820
6438,20250815,skipped,Existing Position,,,
6442,20241009,entered,,20241011,20241018,20241017
6442,20250606,entered,,20250609,20250616,20250613
6443,20220809,entered,,20220810,20220817,20220816
6443,20230131,entered,,20230201,20230210,20230210
6443,20230308,entered,,20230309,20230310,20230309
6443,20240410,entered,,20240411,20240412,20240411
6443,20240927,entered,,20240930,20241009,20241008
6443,20260204,entered,,20260205,20260209,20260206
6446,20230915,entered,,20230918,20230920,20230919
6446,20240520,entered,,20240521,20240523,20240522
6446,20240521,skipped,Existing Position,,,
6449,20240716,entered,,20240717,20240718,20240717
6449,20240902,entered,,20240903,20240905,20240904
6449,20250826,entered,,20250827,20250902,20250901
6451,20240222,entered,,20240223,20240229,20240227
6456,20221118,entered,,20221121,20221123,20221122
6456,20260828,cancelled,Missing T+1 Open,,,
6462,20231212,entered,,20231213,20231218,20231215
6462,20240717,entered,,20240718,20240719,20240718
6462,20251023,entered,,20251027,20251030,20251029
6462,20260522,entered,,20260525,20260527,20260526
6472,20220816,entered,,20220817,20220826,20220826
6472,20220818,skipped,Existing Position,,,
6472,20221114,entered,,20221115,20221124,20221124
6472,20221116,skipped,Existing Position,,,
6477,20220818,entered,,20220819,20220823,20220822
6488,20221110,cancelled,Gap >5%,,,
6488,20250912,cancelled,Gap >5%,,,
6488,20250915,entered,,20250916,20250925,20250925
6488,20251230,entered,,20251231,20260112,20260109
6488,20260106,skipped,Existing Position,,,
6505,20250507,entered,,20250508,20250519,20250519
6505,20251008,entered,,20251009,20251021,20251021
6505,20251016,skipped,Existing Position,,,
6505,20251023,entered,,20251027,20251103,20251031
6505,20251106,entered,,20251107,20251118,20251118
6505,20251110,skipped,Existing Position,,,
6505,20251112,skipped,Existing Position,,,
6505,20260225,entered,,20260226,20260306,20260305
6505,20260604,entered,,20260605,20260608,20260605
6509,20230221,entered,,20230222,20230302,20230301
6509,20260410,entered,,20260413,20260420,20260417
6509,20260521,entered,,20260522,20260602,20260602
6509,20260703,entered,,20260706,20260709,20260708
6509,20260706,skipped,Existing Position,,,
6531,20221108,entered,,20221109,20221118,20221118
6531,20221116,skipped,Existing Position,,,
6531,20230131,entered,,20230201,20230213,20230210
6531,20230201,skipped,Existing Position,,,
6531,20230519,entered,,20230522,20230523,20230522
6531,20230531,entered,,20230601,20230606,20230605
6531,20230918,entered,,20230919,20230928,20230928
6531,20240704,entered,,20240705,20240709,20240708
6531,20250606,entered,,20250609,20250616,20250613
6531,20250609,skipped,Existing Position,,,
6531,20250909,entered,,20250910,20250915,20250912
6531,20260102,entered,,20260105,20260114,20260114
6531,20260105,skipped,Existing Position,,,
6538,20260814,entered,,20260817,20260825,20260824
6547,20260821,censored,Insufficient Future Data,20260824,,
6548,20251031,entered,,20251103,20251112,20251112
6548,20251106,skipped,Existing Position,,,
6548,20251112,entered,,20251113,20251117,20251114
6548,20260106,entered,,20260107,20260109,20260108
6548,20260529,entered,,20260601,20260608,20260605
6558,20250815,entered,,20250818,20250827,20250827
6589,20220826,entered,,20220829,20220901,20220831
6589,20221205,entered,,20221206,20221207,20221206
6591,20250814,entered,,20250815,20250826,20250826
6603,20260817,entered,,20260818,20260819,20260818
6605,20240328,entered,,20240329,20240402,20240401
6643,20221121,entered,,20221122,20221129,20221128
6672,20250226,entered,,20250227,20250304,20250303
8011,20240219,entered,,20240220,20240227,20240226
8011,20240711,entered,,20240712,20240722,20240719
8011,20250828,entered,,20250829,20250903,20250902
8016,20230411,entered,,20230412,20230419,20230418
8021,20240823,entered,,20240826,20240827,20240826
8021,20241022,entered,,20241023,20241030,20241029
8021,20241025,skipped,Existing Position,,,
8021,20250625,entered,,20250626,20250707,20250707
8021,20250704,skipped,Existing Position,,,
8021,20250708,entered,,20250709,20250717,20250716
8027,20240403,entered,,20240408,20240409,20240408
8027,20240529,entered,,20240530,20240531,20240530
8028,20240429,entered,,20240430,20240506,20240503
8028,20241008,entered,,20241009,20241011,20241009
8028,20250217,entered,,20250218,20250227,20250226
8028,20250220,skipped,Existing Position,,,
8028,20250908,entered,,20250909,20250916,20250915
8028,20251016,entered,,20251017,20251020,20251017
8028,20251210,entered,,20251211,20251218,20251217
8028,20251211,skipped,Existing Position,,,
8028,20260102,entered,,20260105,20260109,20260108
8028,20260318,entered,,20260319,20260320,20260319
8033,20221108,entered,,20221109,20221118,20221118
8033,20230619,entered,,20230620,20230627,20230626
8033,20250619,entered,,20250620,20250623,20250620
8033,20260423,entered,,20260424,20260429,20260428
8033,20260508,cancelled,Below Signal Low,,,
8039,20240705,cancelled,Gap >5%,,,
8039,20250818,entered,,20250819,20250821,20250820
8039,20250819,skipped,Existing Position,,,
8039,20250905,entered,,20250908,20250911,20250910
8039,20251112,entered,,20251113,20251118,20251117
8039,20260123,entered,,20260126,20260129,20260128
8039,20260527,entered,,20260528,20260529,20260528
8046,20230324,entered,,20230327,20230329,20230328
8046,20230525,entered,,20230526,20230531,20230530
8046,20230915,entered,,20230918,20230925,20230922
8046,20240529,cancelled,Below Signal Low,,,
8046,20250711,entered,,20250714,20250723,20250722
8046,20260121,entered,,20260122,20260202,20260202
8050,20230217,entered,,20230220,20230303,20230303
8050,20230330,entered,,20230331,20230412,20230411
8050,20230613,entered,,20230614,20230621,20230620
8050,20230614,skipped,Existing Position,,,
8050,20230704,entered,,20230705,20230710,20230707
8054,20251002,entered,,20251003,20251015,20251014
8054,20251016,entered,,20251017,20251030,20251029
8054,20251020,skipped,Existing Position,,,
8064,20240528,entered,,20240529,20240603,20240531
8064,20241023,entered,,20241024,20241029,20241028
8064,20250814,entered,,20250815,20250826,20250826
8064,20250819,skipped,Existing Position,,,
8064,20260318,entered,,20260319,20260323,20260320
8069,20220325,entered,,20220328,20220406,20220401
8069,20230517,entered,,20230518,20230519,20230518
8069,20231227,entered,,20231228,20240103,20240102
8069,20240215,entered,,20240216,20240220,20240219
8069,20240229,entered,,20240301,20240308,20240307
8069,20240612,entered,,20240613,20240620,20240619
8069,20240703,entered,,20240704,20240711,20240710
8069,20250207,cancelled,Below Signal Low,,,
8069,20250811,entered,,20250812,20250814,20250813
8069,20250812,skipped,Existing Position,,,
8070,20240325,entered,,20240326,20240328,20240327
8070,20240408,entered,,20240409,20240416,20240415
8070,20240513,entered,,20240514,20240524,20240523
8070,20240520,skipped,Existing Position,,,
8070,20240530,entered,,20240531,20240604,20240603
8070,20240823,entered,,20240826,20240903,20240902
8070,20250529,entered,,20250602,20250604,20250603
8070,20251112,entered,,20251113,20251117,20251114
8070,20260112,entered,,20260113,20260120,20260119
8070,20260122,entered,,20260123,20260130,20260129
8070,20260409,entered,,20260410,20260417,20260416
8070,20260417,entered,,20260420,20260427,20260424
8070,20260422,skipped,Existing Position,,,
8071,20260617,entered,,20260618,20260623,20260622
8085,20230616,cancelled,Gap >5%,,,
8086,20230220,entered,,20230221,20230223,20230222
8086,20230607,entered,,20230608,20230613,20230612
8086,20231107,entered,,20231108,20231117,20231117
8086,20231108,skipped,Existing Position,,,
8086,20240205,entered,,20240215,20240226,20240223
8086,20240215,skipped,Existing Position,,,
8086,20240221,skipped,Existing Position,,,
8086,20240305,entered,,20240306,20240311,20240308
8086,20250718,entered,,20250721,20250724,20250723
8086,20250801,entered,,20250804,20250813,20250813
8086,20251105,entered,,20251106,20251111,20251110
8086,20260112,entered,,20260113,20260120,20260119
8086,20260121,entered,,20260122,20260129,20260128
8086,20260417,entered,,20260420,20260424,20260423
8088,20230915,entered,,20230918,20230925,20230922
8088,20231114,entered,,20231115,20231122,20231121
8088,20251224,entered,,20251226,20260107,20260107
8088,20260107,entered,,20260108,20260112,20260109
8088,20260511,cancelled,Below Signal Low,,,
8088,20260525,entered,,20260526,20260528,20260527
8089,20240516,entered,,20240517,20240528,20240528
8089,20240517,skipped,Existing Position,,,
8096,20250206,entered,,20250207,20250218,20250218
8103,20220103,entered,,20220104,20220111,20220110
8103,20240711,entered,,20240712,20240716,20240715
8103,20260424,entered,,20260427,20260504,20260430
8110,20240620,entered,,20240621,20240626,20240625
8111,20241211,entered,,20241212,20241223,20241220
8111,20251030,entered,,20251031,20251104,20251103
8111,20251106,entered,,20251107,20251111,20251110
8112,20230607,entered,,20230608,20230619,20230619
8112,20231213,entered,,20231214,20231218,20231215
8112,20240306,entered,,20240307,20240314,20240313
8112,20251023,cancelled,Gap >5%,,,
8112,20260312,entered,,20260313,20260323,20260320
8112,20260318,skipped,Existing Position,,,
8112,20260601,entered,,20260602,20260609,20260608
8112,20260602,skipped,Existing Position,,,
8112,20260612,entered,,20260615,20260616,20260615
8114,20220803,entered,,20220804,20220811,20220810
8114,20220804,skipped,Existing Position,,,
8121,20260521,entered,,20260522,20260529,20260528
8121,20260522,skipped,Existing Position,,,
8131,20251027,entered,,20251028,20251106,20251106
8131,20251223,entered,,20251224,20260106,20260105
8131,20260429,entered,,20260430,20260504,20260430
8150,20220112,entered,,20220113,20220120,20220119
8150,20220113,skipped,Existing Position,,,
8150,20230331,entered,,20230406,20230417,20230417
8150,20231204,entered,,20231205,20231214,20231214
8150,20240304,entered,,20240305,20240314,20240314
8150,20240306,skipped,Existing Position,,,
8150,20250918,entered,,20250919,20250926,20250925
8150,20250923,skipped,Existing Position,,,
8150,20260107,entered,,20260108,20260119,20260119
8155,20220118,entered,,20220119,20220124,20220121
8155,20230418,entered,,20230419,20230424,20230421
8155,20230714,entered,,20230717,20230718,20230717
8155,20251112,entered,,20251113,20251117,20251114
8155,20260129,entered,,20260130,20260203,20260202
8171,20230302,entered,,20230303,20230310,20230309
8183,20220826,entered,,20220829,20220907,20220906
8210,20230531,entered,,20230601,20230613,20230612
8210,20231130,entered,,20231201,20231205,20231204
8210,20240119,entered,,20240122,20240126,20240125
8210,20240513,entered,,20240514,20240521,20240520
8210,20240716,entered,,20240717,20240719,20240718
8210,20250611,entered,,20250612,20250623,20250623
8210,20250619,skipped,Existing Position,,,
8215,20230605,entered,,20230606,20230615,20230615
8222,20250804,entered,,20250805,20250812,20250811
8234,20230620,entered,,20230621,20230628,20230627
8234,20240507,entered,,20240508,20240509,20240508
8234,20250724,entered,,20250725,20250805,20250805
8249,20250523,entered,,20250526,20250528,20250527
8261,20221123,entered,,20221124,20221205,20221205
8261,20221124,skipped,Existing Position,,,
8261,20221202,skipped,Existing Position,,,
8261,20230131,entered,,20230201,20230208,20230207
8261,20231130,cancelled,Below Signal Low,,,
8261,20260306,cancelled,Below Signal Low,,,
8261,20260416,entered,,20260417,20260422,20260421
8271,20260108,entered,,20260109,20260115,20260114
8299,20230412,entered,,20230413,20230414,20230413
8299,20230915,entered,,20230918,20230925,20230922
8358,20221114,entered,,20221115,20221122,20221121
8358,20230109,entered,,20230110,20230131,20230131
8358,20230201,entered,,20230202,20230209,20230208
8358,20230609,entered,,20230612,20230615,20230614
8358,20230621,entered,,20230626,20230628,20230627
8358,20240402,entered,,20240403,20240417,20240416
8358,20240515,entered,,20240516,20240523,20240522
8358,20240710,entered,,20240711,20240718,20240717
8358,20250609,entered,,20250610,20250617,20250616
8358,20250718,entered,,20250721,20250730,20250730
8358,20260102,entered,,20260105,20260106,20260105
8358,20260413,cancelled,Gap >5%,,,
8383,20260421,entered,,20260422,20260424,20260423
8390,20260113,entered,,20260114,20260119,20260116
8404,20250221,entered,,20250224,20250304,20250303
8404,20251022,entered,,20251023,20251029,20251028
8431,20260105,entered,,20260106,20260113,20260112
8436,20230203,entered,,20230206,20230213,20230210
8436,20230215,entered,,20230216,20230301,20230224
8478,20220812,entered,,20220815,20220817,20220816
8478,20220822,entered,,20220823,20220825,20220824
8478,20221122,entered,,20221123,20221202,20221202
8926,20230412,entered,,20230413,20230420,20230419
8926,20230418,skipped,Existing Position,,,
8926,20260511,entered,,20260512,20260519,20260518
8926,20260515,skipped,Existing Position,,,
8926,20260525,entered,,20260526,20260529,20260528
8932,20260525,entered,,20260526,20260528,20260527
8932,20260825,entered,,20260826,20260828,20260827
8932,20260826,skipped,Existing Position,,,
8936,20230413,entered,,20230414,20230417,20230414
8936,20230620,entered,,20230621,20230704,20230704
8936,20230621,skipped,Existing Position,,,
8936,20231103,entered,,20231106,20231115,20231115
8936,20231106,skipped,Existing Position,,,
8936,20240717,entered,,20240718,20240723,20240722
8936,20250513,entered,,20250514,20250520,20250519
8936,20251029,entered,,20251030,20251110,20251110
8936,20251106,skipped,Existing Position,,,
8936,20260504,entered,,20260505,20260512,20260511
8936,20260603,entered,,20260604,20260609,20260608
8996,20220610,entered,,20220613,20220615,20220614
8996,20220728,entered,,20220729,20220804,20220803
8996,20230523,entered,,20230524,20230530,20230529
8996,20240205,entered,,20240215,20240222,20240221
8996,20240216,skipped,Existing Position,,,
8996,20240306,entered,,20240307,20240311,20240308
8996,20250731,entered,,20250801,20250806,20250805
8996,20251003,entered,,20251007,20251017,20251017
8996,20251009,skipped,Existing Position,,,
9802,20220825,entered,,20220826,20220906,20220906
9802,20220826,skipped,Existing Position,,,
9904,20221115,entered,,20221116,20221123,20221122
9904,20231115,entered,,20231116,20231127,20231127
9904,20231218,entered,,20231219,20231226,20231225
9904,20240312,entered,,20240313,20240322,20240322
9904,20240314,skipped,Existing Position,,,
9904,20240321,skipped,Existing Position,,,
9904,20240514,entered,,20240515,20240521,20240520
9904,20241028,entered,,20241029,20241108,20241108
9904,20251022,entered,,20251023,20251029,20251028
9907,20230413,entered,,20230414,20230421,20230420
9907,20250509,entered,,20250512,20250519,20250516
9921,20240307,entered,,20240308,20240315,20240314
9921,20240320,entered,,20240321,20240325,20240322
9921,20240604,entered,,20240605,20240607,20240606
9921,20251023,entered,,20251027,20251029,20251028
9921,20260515,entered,,20260518,20260519,20260518
9933,20220325,entered,,20220328,20220406,20220401
9933,20240327,entered,,20240328,20240408,20240403
9933,20240619,entered,,20240620,20240627,20240626
9933,20250721,entered,,20250722,20250731,20250731
9933,20251106,entered,,20251107,20251114,20251113
9933,20251203,entered,,20251204,20251205,20251204
9933,20260311,entered,,20260312,20260323,20260323
9933,20260521,entered,,20260522,20260529,20260528
9933,20260526,skipped,Existing Position,,,
9938,20231129,entered,,20231130,20231201,20231130
9938,20240513,entered,,20240514,20240521,20240520
9938,20240923,entered,,20240924,20240927,20240926
9938,20241017,entered,,20241018,20241029,20241029
9945,20220111,entered,,20220112,20220119,20220118
9945,20230605,entered,,20230606,20230613,20230612
9945,20231114,entered,,20231115,20231122,20231121
9945,20231115,skipped,Existing Position,,,
9945,20231214,entered,,20231215,20231222,20231221
9945,20240102,entered,,20240103,20240109,20240108
9945,20240429,entered,,20240430,20240509,20240508
9945,20240712,entered,,20240715,20240726,20240726
9945,20240717,skipped,Existing Position,,,
9946,20240517,entered,,20240520,20240529,20240529
9958,20220110,entered,,20220111,20220117,20220114
9958,20221202,entered,,20221205,20221212,20221209
9958,20230220,entered,,20230221,20230302,20230301
9958,20230412,entered,,20230413,20230424,20230424
9958,20230417,skipped,Existing Position,,,
9958,20230609,entered,,20230612,20230614,20230613
9958,20230915,entered,,20230918,20230926,20230925
9958,20230918,skipped,Existing Position,,,
9958,20231205,entered,,20231206,20231213,20231212
9958,20240514,entered,,20240515,20240516,20240515
9958,20250605,entered,,20250606,20250617,20250617
9958,20250606,skipped,Existing Position,,,
9958,20250613,skipped,Existing Position,,,
3219,20250829,entered,,20250901,20250902,20250901
3714,20220105,entered,,20220106,20220114,20220113
3714,20220107,skipped,Existing Position,,,
3714,20220110,skipped,Existing Position,,,
3714,20221114,entered,,20221115,20221122,20221121
3714,20230605,entered,,20230606,20230613,20230612
3714,20230619,entered,,20230620,20230628,20230627
3714,20240429,entered,,20240430,20240510,20240510
3714,20240516,entered,,20240517,20240528,20240528
3714,20240920,entered,,20240923,20240930,20240927
3714,20240923,skipped,Existing Position,,,
3714,20241016,entered,,20241017,20241028,20241028
3714,20250219,entered,,20250220,20250225,20250224
3714,20250917,entered,,20250918,20250925,20250924
3714,20260311,entered,,20260312,20260324,20260323
2211,20220406,entered,,20220407,20220408,20220407
2211,20231215,entered,,20231218,20231227,20231227
6768,20250224,entered,,20250225,20250227,20250226
3357,20260416,entered,,20260417,20260424,20260423
3357,20260417,skipped,Existing Position,,,
3357,20260512,entered,,20260513,20260518,20260515
6788,20250807,entered,,20250808,20250811,20250808
6806,20230417,entered,,20230418,20230424,20230421
6806,20231107,entered,,20231108,20231115,20231114
6806,20240219,entered,,20240220,20240301,20240301
6806,20240227,skipped,Existing Position,,,
6806,20240710,entered,,20240711,20240718,20240717
6770,20220406,entered,,20220407,20220414,20220413
6770,20221111,entered,,20221114,20221121,20221118
6770,20221115,skipped,Existing Position,,,
6770,20230130,entered,,20230131,20230207,20230206
6770,20230614,entered,,20230615,20230626,20230621
6770,20240927,entered,,20240930,20241001,20240930
6770,20251219,cancelled,Gap >5%,,,
6770,20260130,entered,,20260202,20260203,20260202
6770,20260506,entered,,20260507,20260511,20260508
6770,20260525,entered,,20260526,20260602,20260601
6770,20260526,skipped,Existing Position,,,
6770,20260527,skipped,Existing Position,,,
6770,20260814,entered,,20260817,20260818,20260817
6719,20230208,entered,,20230209,20230213,20230210
5244,20250827,entered,,20250828,20250829,20250828
8438,20260408,entered,,20260409,20260414,20260413
6799,20231129,entered,,20231130,20231204,20231201
6799,20231222,entered,,20231225,20231226,20231225
6799,20240220,entered,,20240221,20240223,20240222
6585,20231122,entered,,20231123,20231124,20231123
6546,20220816,entered,,20220817,20220824,20220823
6550,20240401,entered,,20240402,20240403,20240402
6789,20231130,entered,,20231201,20231208,20231207
6789,20260224,entered,,20260225,20260305,20260304
3715,20231201,entered,,20231204,20231205,20231204
3715,20240924,entered,,20240925,20240927,20240926
3715,20241218,entered,,20241219,20241225,20241224
3715,20250703,entered,,20250704,20250715,20250715
3715,20250729,entered,,20250730,20250808,20250807
3715,20251009,entered,,20251013,20251015,20251014
3715,20260112,entered,,20260113,20260114,20260113
6830,20260224,cancelled,Gap >5%,,,
6834,20260518,entered,,20260519,20260528,20260527
6695,20231227,entered,,20231228,20240104,20240103
6695,20260511,entered,,20260512,20260514,20260513
6695,20260526,entered,,20260527,20260528,20260527
3447,20241028,entered,,20241029,20241108,20241108
6753,20250905,cancelled,Gap >5%,,,
6753,20250908,entered,,20250909,20250912,20250911
2645,20230414,entered,,20230417,20230420,20230419
2645,20230619,entered,,20230620,20230627,20230626
2645,20250804,entered,,20250805,20250814,20250813
2645,20260108,entered,,20260109,20260112,20260109
6584,20251110,entered,,20251111,20251120,20251119
6757,20260625,entered,,20260626,20260629,20260626
4949,20260430,entered,,20260504,20260506,20260505
6903,20260114,entered,,20260115,20260116,20260115
4772,20250605,entered,,20250606,20250617,20250617
6919,20260821,entered,,20260824,20260825,20260824
2646,20250506,entered,,20250507,20250508,20250507
6962,20250206,entered,,20250207,20250218,20250218
6962,20250513,entered,,20250514,20250520,20250519
3717,20260522,entered,,20260525,20260526,20260525
